index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-recommendation_autoscaler_requested_pods,srv-recommendation_autoscaler_terminating_pods,srv-recommendation_autoscaler_actual_pods,srv-recommendation_autoscaler_desired_pods,srv-recommendation_autoscaler_stable_request_concurrency,srv-recommendation_autoscaler_panic_request_concurrency,srv-recommendation_autoscaler_target_concurrency_per_pod,srv-recommendation_autoscaler_excess_burst_capacity,srv-recommendation_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759619700,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.2657329900664135,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.27852660242978955,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.188727301802935,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.5075182907125306
1759619705,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.26459523844780575,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.2761614995832874,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.18733469881332862,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.4870956757613628
1759619710,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.265373998261275,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.2768524581844938,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.17681197677519694,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.4916209075066651
1759619715,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.22955151285480974,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.27483104318500934,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.18564852120163963,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.45981303190742673
1759619720,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.26827955448719676,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.23843445298791222,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.17677694129645874,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.4939575472643181
1759619725,3.0,0.0,3.0,3.0,1.275178,0.0,7.0,-181.0,0.254502743354127,3.0,0.0,3.0,3.0,1.923965,0.0,7.0,-181.0,0.22294742812718418,3.0,2.0,1.0,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,1.020722,0.676252,35.0,-62.0,0.16165421343182051,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,15.0,751.447118,0.0,7.0,-181.0,0.4928506922556253
1759619725,3.0,0.0,3.0,,3.0,1.275178,0.0,7.0,-181.0,0.26137993031538787,3.0,0.0,3.0,,3.0,1.923965,0.0,7.0,-181.0,0.27032759437865345,3.0,2.0,1.0,,10.0,366.164001,0.0,7.0,-191.0,,3.0,0.0,3.0,,3.0,1.020722,0.676252,35.0,-62.0,0.17314836407804174,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,,15.0,751.447118,0.0,7.0,-181.0,0.4892619619100388
1759619730,3.0,0.0,3.0,,3.0,16.314798,10.528952,7.0,-192.0,0.24686298727444106,3.0,0.0,3.0,,9.0,61.494162,73.151398,7.0,-255.0,0.26754279061998765,3.0,3.0,2.0,,15.0,956.586768,131.882216,7.0,-313.0,0.0014288317224757782,3.0,0.0,3.0,,3.0,2.050895,6.894855,35.0,-68.0,0.16647879092564652,3.0,0.0,3.0,,15.0,199.589397,129.365523,7.0,-321.0,,3.0,0.0,3.0,,15.0,1170.133868,364.478614,7.0,-546.0,0.4834876665487141
1759619735,3.0,0.0,3.0,,3.0,16.314798,10.528952,7.0,-192.0,0.2158951585886209,3.0,0.0,3.0,,9.0,61.494162,73.151398,7.0,-255.0,0.2413778366240683,3.0,3.0,2.0,,15.0,956.586768,131.882216,7.0,-313.0,0.001668755317148332,3.0,0.0,3.0,,3.0,2.050895,6.894855,35.0,-68.0,0.15759620973719315,3.0,0.0,3.0,,15.0,199.589397,129.365523,7.0,-321.0,0.15874362991042168,3.0,0.0,3.0,,15.0,1170.133868,364.478614,7.0,-546.0,0.42239134786140464
1759619740,3.0,0.0,3.0,5.677984425656137,3.0,16.314798,10.528952,7.0,-192.0,0.20996614898284371,3.0,0.0,3.0,10.972549322301864,9.0,61.494162,73.151398,7.0,-255.0,0.2352731128729149,3.0,3.0,2.0,532.3653462048178,15.0,956.586768,131.882216,7.0,-313.0,0.001908678911820886,3.0,0.0,3.0,3.5513089163518274,3.0,2.050895,6.894855,35.0,-68.0,0.15195612926402718,3.0,0.0,3.0,15.698158490289824,15.0,199.589397,129.365523,7.0,-321.0,0.257665938923776,3.0,0.0,3.0,628.5771107964885,15.0,1170.133868,364.478614,7.0,-546.0,0.4390804907049757
1759619745,3.0,0.0,3.0,5.677984425656137,3.0,16.314798,10.528952,7.0,-192.0,0.1935585100147937,3.0,0.0,3.0,10.972549322301864,9.0,61.494162,73.151398,7.0,-255.0,0.23998100301082548,3.0,3.0,2.0,532.3653462048178,15.0,956.586768,131.882216,7.0,-313.0,0.0021486025064934404,3.0,0.0,3.0,3.5513089163518274,3.0,2.050895,6.894855,35.0,-68.0,0.1426274424148976,3.0,0.0,3.0,15.698158490289824,15.0,199.589397,129.365523,7.0,-321.0,0.32420020325527615,3.0,0.0,3.0,628.5771107964885,15.0,1170.133868,364.478614,7.0,-546.0,0.4182423779365313
1759619750,3.0,0.0,3.0,5.677984425656137,3.0,16.314798,10.528952,7.0,-192.0,0.1864232554202508,3.0,0.0,3.0,10.972549322301864,9.0,61.494162,73.151398,7.0,-255.0,0.23998100301082548,3.0,3.0,2.0,532.3653462048178,15.0,956.586768,131.882216,7.0,-313.0,0.0018770333333333333,3.0,0.0,3.0,3.5513089163518274,3.0,2.050895,6.894855,35.0,-68.0,0.13644182894862505,3.0,0.0,3.0,15.698158490289824,15.0,199.589397,129.365523,7.0,-321.0,0.33573468203941126,3.0,0.0,3.0,628.5771107964885,15.0,1170.133868,364.478614,7.0,-546.0,0.42690994802528204
1759619755,3.0,0.0,3.0,5.677984425656137,3.0,16.314798,10.528952,7.0,-192.0,0.1824847489979305,3.0,0.0,3.0,10.972549322301864,9.0,61.494162,73.151398,7.0,-255.0,0.23115341723020738,3.0,3.0,2.0,532.3653462048178,15.0,956.586768,131.882216,7.0,-313.0,0.0018725944993710024,3.0,0.0,3.0,3.5513089163518274,3.0,2.050895,6.894855,35.0,-68.0,0.12113494053562088,3.0,0.0,3.0,15.698158490289824,15.0,199.589397,129.365523,7.0,-321.0,0.288047185173128,3.0,0.0,3.0,628.5771107964885,15.0,1170.133868,364.478614,7.0,-546.0,0.39543379654213784
1759619760,3.0,0.0,3.0,5.677984425656137,4.0,21.795088,1.270244,7.0,-183.0,0.14715165285945764,3.0,0.0,3.0,10.972549322301864,9.0,57.068354,18.216516,7.0,-200.0,0.18340504098019839,3.0,0.0,0.0,532.3653462048178,15.0,1007.462982,1507.405662,7.0,-1709.0,0.0017719017160119778,3.0,0.0,3.0,3.5513089163518274,3.0,5.517535,8.602952,35.0,-70.0,0.11428060542493511,3.0,0.0,3.0,15.698158490289824,3.0,3.864122,1.427322,7.0,-183.0,0.329861850447366,3.0,0.0,3.0,628.5771107964885,15.0,1146.47011,1751.501641,7.0,-1933.0,0.38653301328825834
1759619765,3.0,0.0,3.0,5.677984425656137,4.0,21.795088,1.270244,7.0,-183.0,0.1576109456315842,3.0,0.0,3.0,10.972549322301864,9.0,57.068354,18.216516,7.0,-200.0,0.2049453804555393,3.0,0.0,0.0,532.3653462048178,15.0,1007.462982,1507.405662,7.0,-1709.0,0.001541469584220325,3.0,0.0,3.0,3.5513089163518274,3.0,5.517535,8.602952,35.0,-70.0,0.11219507223321708,3.0,0.0,3.0,15.698158490289824,3.0,3.864122,1.427322,7.0,-183.0,0.30360244855410207,3.0,0.0,3.0,628.5771107964885,15.0,1146.47011,1751.501641,7.0,-1933.0,0.36911851012424385
1759619770,3.0,0.0,3.0,3.1494781236412877,4.0,21.795088,1.270244,7.0,-183.0,0.1534837513395393,3.0,0.0,3.0,4.693915010794292,9.0,57.068354,18.216516,7.0,-200.0,0.19517327301929283,3.0,0.0,0.0,2623.3799171555534,15.0,1007.462982,1507.405662,7.0,-1709.0,,3.0,0.0,3.0,4.327117910375408,3.0,5.517535,8.602952,35.0,-70.0,0.11275580290863733,3.0,0.0,3.0,86.05884512179368,3.0,3.864122,1.427322,7.0,-183.0,0.33791566774501797,3.0,0.0,3.0,2648.0487392277746,15.0,1146.47011,1751.501641,7.0,-1933.0,0.35055370557637644
1759619775,3.0,0.0,3.0,3.1494781236412877,4.0,21.795088,1.270244,7.0,-183.0,0.1454407221530279,3.0,0.0,3.0,4.693915010794292,9.0,57.068354,18.216516,7.0,-200.0,0.18091935735152123,3.0,0.0,0.0,2623.3799171555534,15.0,1007.462982,1507.405662,7.0,-1709.0,,3.0,0.0,3.0,4.327117910375408,3.0,5.517535,8.602952,35.0,-70.0,0.10374140125864123,3.0,0.0,3.0,86.05884512179368,3.0,3.864122,1.427322,7.0,-183.0,0.3367143482085292,3.0,0.0,3.0,2648.0487392277746,15.0,1146.47011,1751.501641,7.0,-1933.0,0.3369990950043939
1759619780,3.0,0.0,3.0,3.1494781236412877,4.0,21.795088,1.270244,7.0,-183.0,0.14742311877067893,3.0,0.0,3.0,4.693915010794292,9.0,57.068354,18.216516,7.0,-200.0,0.17752345293977506,3.0,0.0,0.0,2623.3799171555534,15.0,1007.462982,1507.405662,7.0,-1709.0,,3.0,0.0,3.0,4.327117910375408,3.0,5.517535,8.602952,35.0,-70.0,0.10583291392667177,3.0,0.0,3.0,86.05884512179368,3.0,3.864122,1.427322,7.0,-183.0,0.17387484137467696,3.0,0.0,3.0,2648.0487392277746,15.0,1146.47011,1751.501641,7.0,-1933.0,0.3141028510937546
1759619785,3.0,0.0,3.0,3.1494781236412877,4.0,21.795088,1.270244,7.0,-183.0,0.15007386136569525,3.0,0.0,3.0,4.693915010794292,9.0,57.068354,18.216516,7.0,-200.0,0.16735829679671183,3.0,0.0,0.0,2623.3799171555534,15.0,1007.462982,1507.405662,7.0,-1709.0,,3.0,0.0,3.0,4.327117910375408,3.0,5.517535,8.602952,35.0,-70.0,0.10522624386690685,3.0,0.0,3.0,86.05884512179368,3.0,3.864122,1.427322,7.0,-183.0,0.1265382367014228,3.0,0.0,3.0,2648.0487392277746,15.0,1146.47011,1751.501641,7.0,-1933.0,0.2476266961717954
1759619785,3.0,0.0,3.0,3.1494781236412877,4.0,21.795088,1.270244,7.0,-183.0,0.13538019689889297,3.0,0.0,3.0,4.693915010794292,9.0,57.068354,18.216516,7.0,-200.0,0.15665164772419848,3.0,0.0,0.0,2623.3799171555534,15.0,1007.462982,1507.405662,7.0,-1709.0,,3.0,0.0,3.0,4.327117910375408,3.0,5.517535,8.602952,35.0,-70.0,0.10522624386690685,3.0,0.0,3.0,86.05884512179368,3.0,3.864122,1.427322,7.0,-183.0,0.12035637637992384,3.0,0.0,3.0,2648.0487392277746,15.0,1146.47011,1751.501641,7.0,-1933.0,0.2582593832368136
1759619790,1.0,2.0,1.0,3.1494781236412877,0.0,0.0,0.0,7.0,-201.0,0.11004807734162945,1.0,2.0,1.0,4.693915010794292,0.0,-1e-06,0.0,7.0,-201.0,0.14011824692371105,0.0,0.0,1.0,2623.3799171555534,0.0,0.0,0.0,7.0,-201.0,0.0012295442403852089,3.0,0.0,3.0,4.327117910375408,3.0,4.749746,-1e-06,35.0,-61.0,0.09208815726389473,0.0,5.0,1.0,86.05884512179368,0.0,0.0,0.0,7.0,-201.0,0.12233057911446381,1.0,2.0,1.0,2648.0487392277746,0.0,0.0,0.0,7.0,-201.0,0.25173665069278006
1759619795,1.0,2.0,1.0,3.1494781236412877,0.0,0.0,0.0,7.0,-201.0,0.08090038526990102,1.0,2.0,1.0,4.693915010794292,0.0,-1e-06,0.0,7.0,-201.0,0.11671873616347662,0.0,0.0,1.0,2623.3799171555534,0.0,0.0,0.0,7.0,-201.0,0.001460042007737103,3.0,0.0,3.0,4.327117910375408,3.0,4.749746,-1e-06,35.0,-61.0,0.06863657164975177,0.0,5.0,1.0,86.05884512179368,0.0,0.0,0.0,7.0,-201.0,0.06489838306459833,1.0,2.0,1.0,2648.0487392277746,0.0,0.0,0.0,7.0,-201.0,0.19914145307073855
1759619800,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.08429182459894552,1.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.09161570941129833,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0016905397750889967,3.0,0.0,3.0,,3.0,4.749746,-1e-06,35.0,-61.0,0.06469410129826358,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.042086490752340146,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.14715883762211945
1759619805,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05810828035065006,1.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.059979065484174116,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0019210375424408913,3.0,0.0,3.0,,3.0,4.749746,-1e-06,35.0,-61.0,0.05083906290051761,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.03933268777565971,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.13110350498003195
1759619810,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.06397385135198165,1.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.061469336017781456,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.002587952584754685,3.0,0.0,3.0,,3.0,4.749746,-1e-06,35.0,-61.0,0.04143802727128238,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.023868870757126827,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.09095341034963957
1759619815,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.054743356574538105,1.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.03862039266397989,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.002965476000210571,3.0,0.0,3.0,,3.0,4.749746,-1e-06,35.0,-61.0,0.04298503867131838,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.010013480234268422,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.07950456263050122
1759619820,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.07496483855423894,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.06624187426473893,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.003072175112725945,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.03384805680580609,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.016682181218243455,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.10542547697412923
1759619825,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.10713300623877638,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.08643886190985388,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.0030070674274966028,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.06504547201565634,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.03413252589263057,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.18389263544421738
1759619830,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.1333867120378533,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.1089431259439975,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.002655088495689034,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.06751218772607823,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.03641325644633089,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.2029987942256837
1759619835,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.1592911275060744,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.12349525325035471,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.001320011323436513,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.11407951460760275,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.03608609988767561,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.23345534239834095
1759619840,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.17366546250085688,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.18384613671867303,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.0011546212413139608,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.12067071898276152,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.04140519551912827,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.26741508456114943
1759619845,3.0,0.0,2.0,,3.0,1.662022,0.0,7.0,-191.0,0.20819870705123136,3.0,0.0,3.0,,3.0,4.043666,0.0,7.0,-181.0,0.16781975401585011,3.0,2.0,0.0,,5.0,164.210046,0.0,7.0,-211.0,0.0009892311591914087,3.0,0.0,3.0,,3.0,0.964484,0.885207,35.0,-62.0,0.11220761855866543,3.0,0.0,3.0,,3.0,0.461244,0.0,7.0,-181.0,0.041892633352256604,3.0,0.0,3.0,,15.0,684.374008,0.0,7.0,-181.0,0.26777882898051036
1759619845,3.0,0.0,2.0,3.0,1.662022,0.0,7.0,-191.0,0.22747813018398888,3.0,0.0,3.0,3.0,4.043666,0.0,7.0,-181.0,0.18040487385099516,3.0,2.0,0.0,5.0,164.210046,0.0,7.0,-211.0,0.0009892311591914087,3.0,0.0,3.0,3.0,0.964484,0.885207,35.0,-62.0,0.12853376568965558,3.0,0.0,3.0,3.0,0.461244,0.0,7.0,-181.0,0.04974094282789657,3.0,0.0,3.0,15.0,684.374008,0.0,7.0,-181.0,0.34527447078502244
1759619850,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.23367238802338175,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2092721803935961,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0008801049684573488,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.14363997036868753,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.06163788487533798,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.37794899325851006
1759619855,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.25510201973799906,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2390866134139795,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0010298248070216686,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.16978436745370107,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.07731153559888361,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.4038913047486076
1759619860,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.27500171627965053,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2521515369097064,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0011795446455859881,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.16978436745370107,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.08328674400149527,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.44210518649433084
1759619865,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.2719445140659574,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2614960510567951,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0009967666666666666,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.16604665481136874,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.09354291672766793,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.47042122078584203
1759619870,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.27992083640531595,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2773937319490723,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0009967666666666666,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.16955041952303374,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.07234917224066462,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.4867737598405781
1759619875,3.0,0.0,3.0,3.0,2.069642,0.0,7.0,-181.0,0.2792054140170187,3.0,0.0,3.0,3.0,4.437069,0.0,7.0,-181.0,0.2773937319490723,3.0,2.0,0.0,5.0,889.62277,0.0,7.0,-211.0,0.0009967666666666666,3.0,0.0,3.0,3.0,0.762172,0.955486,35.0,-62.0,0.15719533002291314,3.0,0.0,3.0,3.0,2.461004,0.0,7.0,-181.0,0.08650061226286146,3.0,0.0,3.0,15.0,1236.544984,0.0,7.0,-181.0,0.484085761753027
1759619880,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.26936567477095474,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.26067257454811044,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.0009967666666666666,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.16800544206380674,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.1253083731266835,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.4958766854802318
1759619885,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.2638914417921092,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.2608476501058162,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.0008652608910309158,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.16294019698183568,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.1325311689166191,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.47749482609837435
1759619890,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.2684067666350561,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.2618496827451515,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.16267741623413545,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.14216895214862968,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.5056433038073056
1759619895,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.26781992720270137,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.2605082505863283,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.14995604057857956,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.14991451162874164,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.5010082868786211
1759619900,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.23364064350490396,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.2594806416802214,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.1495073103912703,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.13965544706159233,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.5010082868786211
1759619905,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.1967493688607817,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.2594806416802214,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.12391875595409521,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.15045490953418403,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.4444686766827256
1759619905,3.0,0.0,3.0,3.0,1.979858,0.0,7.0,-181.0,0.2720916003561308,3.0,0.0,3.0,3.0,11.285091,0.0,7.0,-181.0,0.26182676011091216,1.0,4.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.22683758158740683,3.0,0.0,3.0,3.0,1.114194,0.96194,35.0,-62.0,0.16463476741683952,3.0,2.0,3.0,3.0,0.499185,0.0,7.0,-181.0,0.12845865348808114,3.0,0.0,3.0,8.0,49.817039,0.0,7.0,-181.0,0.5099091971078629
